rep_id,name,region,product_line,tenure_months,base_salary,monthly_target,actual_sales,deals_closed,month,year,attainment_pct,commission_rate,commission_earned,is_top_performer,bonus_earned,monthly_base,total_payout,total_compensation,attainment_pct_display,month_name
REP076,Chirag Gara,North,CloudCore,43,1162479,628796,527100.0,6,4,2024,0.8383,0.1,52710.0,False,0.0,96873.25,149583.25,149583.25,83.8,Apr 2024
REP077,Khushi Malhotra,West,SecureAPI,17,1386265,450976,409500.0,9,4,2024,0.908,0.1,40950.0,False,0.0,115522.08,156472.08,156472.08,90.8,Apr 2024
REP078,Khushi Choudhary,West,SecureAPI,35,1049312,361635,192000.0,6,4,2024,0.5309,0.05,9600.0,False,0.0,87442.67,97042.67,97042.67,53.1,Apr 2024
REP079,Devansh Sathe,West,DataSync,69,851773,542633,333600.0,6,4,2024,0.6148,0.05,16680.0,False,0.0,70981.08,87661.08,87661.08,61.5,Apr 2024
REP080,Manikya Bandi,East,SecureAPI,28,1060110,445478,247200.0,4,4,2024,0.5549,0.05,12360.0,False,0.0,88342.5,100702.5,100702.5,55.5,Apr 2024
REP001,Anay Shanker,South,DataSync,67,937330,539239,329700.0,2,5,2024,0.6114,0.05,16485.0,False,0.0,78110.83,94595.83,94595.83,61.1,May 2024
REP002,Nirvaan Choudhury,West,DataSync,67,1162942,459637,519100.0,8,5,2024,1.1294,0.15,77865.0,True,25955.0,96911.83,200731.83,200731.83,112.9,May 2024
REP003,Sara Behl,West,CloudCore,23,1242077,682789,700100.0,8,5,2024,1.0254,0.15,105015.0,False,0.0,103506.42,208521.42,208521.42,102.5,May 2024
REP004,Kiara Kakar,East,CloudCore,70,1183621,400299,355000.0,6,5,2024,0.8868,0.1,35500.0,False,0.0,98635.08,134135.08,134135.08,88.7,May 2024
REP005,Aniruddh Batra,East,CloudCore,5,956170,458650,349900.0,6,5,2024,0.7629,0.05,17495.0,False,0.0,79680.83,97175.83,97175.83,76.3,May 2024
REP006,Mehul Krishnan,West,SecureAPI,33,1172451,365184,157200.0,2,5,2024,0.4305,0.0,0.0,False,0.0,97704.25,97704.25,97704.25,43.0,May 2024
REP007,Jhanvi Chaudhary,North,SecureAPI,13,1394916,372453,373100.0,8,5,2024,1.0017,0.15,55965.0,False,0.0,116243.0,172208.0,172208.0,100.2,May 2024
REP008,Madhup Kapur,East,SecureAPI,11,1127831,549387,388600.0,3,5,2024,0.7073,0.05,19430.0,False,0.0,93985.92,113415.92,113415.92,70.7,May 2024
REP009,Zoya Virk,South,DataSync,19,881869,472949,445900.0,9,5,2024,0.9428,0.1,44590.0,False,0.0,73489.08,118079.08,118079.08,94.3,May 2024
REP010,Tara Swaminathan,West,CloudCore,24,1426510,538966,508400.0,6,5,2024,0.9433,0.1,50840.0,False,0.0,118875.83,169715.83,169715.83,94.3,May 2024
REP011,Rasha Kakar,West,CloudCore,57,1486059,511043,446000.0,6,5,2024,0.8727,0.1,44600.0,False,0.0,123838.25,168438.25,168438.25,87.3,May 2024
REP012,Ranbir Brahmbhatt,North,DataSync,42,1010922,404593,191800.0,1,5,2024,0.4741,0.0,0.0,False,0.0,84243.5,84243.5,84243.5,47.4,May 2024
REP013,Tarini Ganguly,West,DataSync,59,1241559,535828,326000.0,2,5,2024,0.6084,0.05,16300.0,False,0.0,103463.25,119763.25,119763.25,60.8,May 2024
REP014,Divij Gupta,East,CloudCore,34,763441,517806,413900.0,8,5,2024,0.7993,0.05,20695.0,False,0.0,63620.08,84315.08,84315.08,79.9,May 2024
REP015,Taimur Vaidya,East,DataSync,32,711028,454256,525700.0,9,5,2024,1.1573,0.15,78855.0,True,26285.0,59252.33,164392.33,164392.33,115.7,May 2024
REP016,Lavanya Deo,East,CloudCore,10,737220,520031,446100.0,5,5,2024,0.8578,0.1,44610.0,False,0.0,61435.0,106045.0,106045.0,85.8,May 2024
REP017,Samiha Karpe,South,CloudCore,45,782938,437149,448000.0,9,5,2024,1.0248,0.15,67200.0,False,0.0,65244.83,132444.83,132444.83,102.5,May 2024
REP018,Uthkarsh Baral,North,SecureAPI,65,1092004,406160,340600.0,4,5,2024,0.8386,0.1,34060.0,False,0.0,91000.33,125060.33,125060.33,83.9,May 2024
REP019,Mishti Ranganathan,North,DataSync,63,1398782,363700,334500.0,5,5,2024,0.9197,0.1,33450.0,False,0.0,116565.17,150015.17,150015.17,92.0,May 2024
REP020,Kashvi Char,South,SecureAPI,27,1176833,374726,194900.0,6,5,2024,0.5201,0.05,9745.0,False,0.0,98069.42,107814.42,107814.42,52.0,May 2024
REP021,Azad Sahota,East,SecureAPI,48,925994,461038,472600.0,8,5,2024,1.0251,0.15,70890.0,False,0.0,77166.17,148056.17,148056.17,102.5,May 2024
REP022,Trisha Dhillon,South,CloudCore,15,806802,431778,389000.0,8,5,2024,0.9009,0.1,38900.0,False,0.0,67233.5,106133.5,106133.5,90.1,May 2024
REP023,Mehul Verma,East,CloudCore,16,877892,530367,477900.0,8,5,2024,0.9011,0.1,47790.0,False,0.0,73157.67,120947.67,120947.67,90.1,May 2024
REP024,Vaibhav Dewan,West,CloudCore,60,1412336,473495,496400.0,9,5,2024,1.0484,0.15,74460.0,True,24820.0,117694.67,216974.67,216974.67,104.8,May 2024
REP025,Myra Tiwari,West,SecureAPI,62,1142075,415485,341500.0,6,5,2024,0.8219,0.1,34150.0,False,0.0,95172.92,129322.92,129322.92,82.2,May 2024
REP026,Ishaan Goyal,North,DataSync,59,879046,511818,322500.0,4,5,2024,0.6301,0.05,16125.0,False,0.0,73253.83,89378.83,89378.83,63.0,May 2024
REP027,Lakshay Sampath,West,DataSync,15,1427057,313261,124700.0,1,5,2024,0.3981,0.0,0.0,False,0.0,118921.42,118921.42,118921.42,39.8,May 2024
REP028,Rati Sanghvi,West,CloudCore,4,1416847,448896,322600.0,5,5,2024,0.7187,0.05,16130.0,False,0.0,118070.58,134200.58,134200.58,71.9,May 2024
REP029,Mahika Ravi,South,DataSync,24,997861,406539,202800.0,4,5,2024,0.4988,0.0,0.0,False,0.0,83155.08,83155.08,83155.08,49.9,May 2024
REP030,Hazel Sethi,South,SecureAPI,54,974130,586569,498800.0,4,5,2024,0.8504,0.1,49880.0,False,0.0,81177.5,131057.5,131057.5,85.0,May 2024
REP031,Ishaan Kashyap,North,CloudCore,3,1197382,604693,670300.0,6,5,2024,1.1085,0.15,100545.0,True,33515.0,99781.83,233841.83,233841.83,110.8,May 2024
REP032,Purab Reddy,West,SecureAPI,39,1327110,460888,477900.0,9,5,2024,1.0369,0.15,71685.0,True,23895.0,110592.5,206172.5,206172.5,103.7,May 2024
REP033,Piya Gaba,South,DataSync,22,1260311,349780,338800.0,8,5,2024,0.9686,0.1,33880.0,False,0.0,105025.92,138905.92,138905.92,96.9,May 2024
REP034,Manikya Tara,East,CloudCore,72,730662,431959,369900.0,4,5,2024,0.8563,0.1,36990.0,False,0.0,60888.5,97878.5,97878.5,85.6,May 2024
REP035,Zara Dugar,North,SecureAPI,9,859942,503138,299600.0,6,5,2024,0.5955,0.05,14980.0,False,0.0,71661.83,86641.83,86641.83,59.6,May 2024
REP036,Priyansh Bali,North,CloudCore,23,1356926,429821,328100.0,4,5,2024,0.7633,0.05,16405.0,False,0.0,113077.17,129482.17,129482.17,76.3,May 2024
REP037,Jiya Vora,East,SecureAPI,26,742001,367962,219100.0,3,5,2024,0.5954,0.05,10955.0,False,0.0,61833.42,72788.42,72788.42,59.5,May 2024
REP038,Lakshit Sagar,North,CloudCore,54,1046629,462855,389800.0,5,5,2024,0.8422,0.1,38980.0,False,0.0,87219.08,126199.08,126199.08,84.2,May 2024
REP039,Vivaan Wagle,North,SecureAPI,34,1397347,501760,322400.0,7,5,2024,0.6425,0.05,16120.0,False,0.0,116445.58,132565.58,132565.58,64.2,May 2024
REP040,Hridaan Deo,South,SecureAPI,56,835965,522326,408800.0,6,5,2024,0.7827,0.05,20440.0,False,0.0,69663.75,90103.75,90103.75,78.3,May 2024
REP041,Nishith Sharma,East,SecureAPI,43,974088,595027,554200.0,5,5,2024,0.9314,0.1,55420.0,False,0.0,81174.0,136594.0,136594.0,93.1,May 2024
REP042,Siya Master,North,DataSync,33,1129445,369629,385600.0,7,5,2024,1.0432,0.15,57840.0,True,19280.0,94120.42,171240.42,171240.42,104.3,May 2024
REP043,Keya Iyengar,South,CloudCore,61,1064569,565767,487700.0,4,5,2024,0.862,0.1,48770.0,False,0.0,88714.08,137484.08,137484.08,86.2,May 2024
REP044,Madhup Biswas,South,DataSync,4,826066,420136,274500.0,7,5,2024,0.6534,0.05,13725.0,False,0.0,68838.83,82563.83,82563.83,65.3,May 2024
REP045,Divij Shroff,North,DataSync,15,1390341,319204,303300.0,8,5,2024,0.9502,0.1,30330.0,False,0.0,115861.75,146191.75,146191.75,95.0,May 2024
REP046,Faiyaz Bose,South,SecureAPI,36,1280458,384722,319200.0,8,5,2024,0.8297,0.1,31920.0,False,0.0,106704.83,138624.83,138624.83,83.0,May 2024
REP047,Vritika Sangha,East,SecureAPI,11,1161826,580495,365100.0,7,5,2024,0.6289,0.05,18255.0,False,0.0,96818.83,115073.83,115073.83,62.9,May 2024
REP048,Kimaya Balay,East,CloudCore,23,849415,629734,551300.0,9,5,2024,0.8754,0.1,55130.0,False,0.0,70784.58,125914.58,125914.58,87.5,May 2024
REP049,Vaibhav Raju,East,DataSync,41,1068857,460347,281500.0,3,5,2024,0.6115,0.05,14075.0,False,0.0,89071.42,103146.42,103146.42,61.2,May 2024
REP050,Eva Dass,North,DataSync,4,1354634,475076,233400.0,5,5,2024,0.4913,0.0,0.0,False,0.0,112886.17,112886.17,112886.17,49.1,May 2024
REP051,Pihu Sen,North,CloudCore,16,1113921,470407,282900.0,5,5,2024,0.6014,0.05,14145.0,False,0.0,92826.75,106971.75,106971.75,60.1,May 2024
REP052,Pihu Wali,West,CloudCore,22,962235,542788,504200.0,8,5,2024,0.9289,0.1,50420.0,False,0.0,80186.25,130606.25,130606.25,92.9,May 2024
REP053,Tiya Rege,East,DataSync,46,810430,353371,365500.0,9,5,2024,1.0343,0.15,54825.0,False,0.0,67535.83,122360.83,122360.83,103.4,May 2024
REP054,Faiyaz Din,South,DataSync,67,1026807,428065,419500.0,7,5,2024,0.98,0.1,41950.0,False,0.0,85567.25,127517.25,127517.25,98.0,May 2024
REP055,Indranil Karan,West,CloudCore,14,903266,622075,691600.0,10,5,2024,1.1118,0.15,103740.0,True,34580.0,75272.17,213592.17,213592.17,111.2,May 2024
REP056,Saira Vora,West,DataSync,3,896228,387439,190700.0,4,5,2024,0.4922,0.0,0.0,False,0.0,74685.67,74685.67,74685.67,49.2,May 2024
REP057,Damini Singh,East,DataSync,36,1034030,342357,245900.0,5,5,2024,0.7183,0.05,12295.0,False,0.0,86169.17,98464.17,98464.17,71.8,May 2024
REP058,Dishani Bera,East,SecureAPI,57,989239,497038,309800.0,6,5,2024,0.6233,0.05,15490.0,False,0.0,82436.58,97926.58,97926.58,62.3,May 2024
REP059,Navya Kulkarni,North,CloudCore,22,878898,686046,855300.0,11,5,2024,1.2467,0.2,171060.0,True,42765.0,73241.5,287066.5,287066.5,124.7,May 2024
REP060,Indrans Grover,South,SecureAPI,21,1137151,462666,474700.0,6,5,2024,1.026,0.15,71205.0,False,0.0,94762.58,165967.58,165967.58,102.6,May 2024
REP061,Hrishita Sood,South,CloudCore,49,1073232,420916,430900.0,10,5,2024,1.0237,0.15,64635.0,False,0.0,89436.0,154071.0,154071.0,102.4,May 2024
REP062,Kismat Edwin,North,CloudCore,34,1020281,453893,233900.0,2,5,2024,0.5153,0.05,11695.0,False,0.0,85023.42,96718.42,96718.42,51.5,May 2024
REP063,Advik Bhalla,South,DataSync,22,1176117,542683,347100.0,4,5,2024,0.6396,0.05,17355.0,False,0.0,98009.75,115364.75,115364.75,64.0,May 2024
REP064,Zara Dube,North,CloudCore,25,970395,616161,323800.0,3,5,2024,0.5255,0.05,16190.0,False,0.0,80866.25,97056.25,97056.25,52.6,May 2024
REP065,Bhavin Dara,North,SecureAPI,55,1148321,560301,577000.0,8,5,2024,1.0298,0.15,86550.0,False,0.0,95693.42,182243.42,182243.42,103.0,May 2024
REP066,Dharmajan Setty,South,SecureAPI,37,1010222,391732,348900.0,5,5,2024,0.8907,0.1,34890.0,False,0.0,84185.17,119075.17,119075.17,89.1,May 2024
REP067,Darshit Sidhu,West,CloudCore,51,963346,420302,271200.0,4,5,2024,0.6453,0.05,13560.0,False,0.0,80278.83,93838.83,93838.83,64.5,May 2024
REP068,Gokul Sahni,West,DataSync,28,1083238,514063,440500.0,5,5,2024,0.8569,0.1,44050.0,False,0.0,90269.83,134319.83,134319.83,85.7,May 2024
REP069,Ira Butala,East,DataSync,42,883321,515098,375600.0,4,5,2024,0.7292,0.05,18780.0,False,0.0,73610.08,92390.08,92390.08,72.9,May 2024
REP070,Eva Viswanathan,North,SecureAPI,31,1038651,356203,184700.0,6,5,2024,0.5185,0.05,9235.0,False,0.0,86554.25,95789.25,95789.25,51.8,May 2024
REP071,Lakshit Madan,East,DataSync,45,908910,373034,289000.0,4,5,2024,0.7747,0.05,14450.0,False,0.0,75742.5,90192.5,90192.5,77.5,May 2024
REP072,Riya Dugal,West,SecureAPI,47,1142683,518160,345000.0,4,5,2024,0.6658,0.05,17250.0,False,0.0,95223.58,112473.58,112473.58,66.6,May 2024
REP073,Oorja Sachar,South,DataSync,6,1097235,330236,240500.0,3,5,2024,0.7283,0.05,12025.0,False,0.0,91436.25,103461.25,103461.25,72.8,May 2024
REP074,Advika Yogi,South,SecureAPI,25,1023903,502198,427200.0,7,5,2024,0.8507,0.1,42720.0,False,0.0,85325.25,128045.25,128045.25,85.1,May 2024
REP075,Fateh Dasgupta,South,DataSync,7,1028361,328417,249800.0,7,5,2024,0.7606,0.05,12490.0,False,0.0,85696.75,98186.75,98186.75,76.1,May 2024
REP076,Chirag Gara,North,CloudCore,43,1162479,628796,517000.0,8,5,2024,0.8222,0.1,51700.0,False,0.0,96873.25,148573.25,148573.25,82.2,May 2024
REP077,Khushi Malhotra,West,SecureAPI,17,1386265,450976,308900.0,6,5,2024,0.685,0.05,15445.0,False,0.0,115522.08,130967.08,130967.08,68.5,May 2024
REP078,Khushi Choudhary,West,SecureAPI,35,1049312,361635,283800.0,6,5,2024,0.7848,0.05,14190.0,False,0.0,87442.67,101632.67,101632.67,78.5,May 2024
REP079,Devansh Sathe,West,DataSync,69,851773,542633,315900.0,2,5,2024,0.5822,0.05,15795.0,False,0.0,70981.08,86776.08,86776.08,58.2,May 2024
REP080,Manikya Bandi,East,SecureAPI,28,1060110,445478,342500.0,5,5,2024,0.7688,0.05,17125.0,False,0.0,88342.5,105467.5,105467.5,76.9,May 2024
REP001,Anay Shanker,South,DataSync,67,937330,539239,243700.0,3,6,2024,0.4519,0.0,0.0,False,0.0,78110.83,78110.83,78110.83,45.2,Jun 2024
REP002,Nirvaan Choudhury,West,DataSync,67,1162942,459637,572400.0,9,6,2024,1.2453,0.2,114480.0,False,0.0,96911.83,211391.83,211391.83,124.5,Jun 2024
REP003,Sara Behl,West,CloudCore,23,1242077,682789,886600.0,11,6,2024,1.2985,0.2,177320.0,True,44330.0,103506.42,325156.42,325156.42,129.8,Jun 2024
REP004,Kiara Kakar,East,CloudCore,70,1183621,400299,289300.0,3,6,2024,0.7227,0.05,14465.0,False,0.0,98635.08,113100.08,113100.08,72.3,Jun 2024
REP005,Aniruddh Batra,East,CloudCore,5,956170,458650,452000.0,6,6,2024,0.9855,0.1,45200.0,False,0.0,79680.83,124880.83,124880.83,98.6,Jun 2024
REP006,Mehul Krishnan,West,SecureAPI,33,1172451,365184,298600.0,6,6,2024,0.8177,0.1,29860.0,False,0.0,97704.25,127564.25,127564.25,81.8,Jun 2024
REP007,Jhanvi Chaudhary,North,SecureAPI,13,1394916,372453,336700.0,9,6,2024,0.904,0.1,33670.0,False,0.0,116243.0,149913.0,149913.0,90.4,Jun 2024
REP008,Madhup Kapur,East,SecureAPI,11,1127831,549387,379900.0,4,6,2024,0.6915,0.05,18995.0,False,0.0,93985.92,112980.92,112980.92,69.2,Jun 2024
REP009,Zoya Virk,South,DataSync,19,881869,472949,501700.0,9,6,2024,1.0608,0.15,75255.0,False,0.0,73489.08,148744.08,148744.08,106.1,Jun 2024
REP010,Tara Swaminathan,West,CloudCore,24,1426510,538966,599800.0,6,6,2024,1.1129,0.15,89970.0,False,0.0,118875.83,208845.83,208845.83,111.3,Jun 2024
REP011,Rasha Kakar,West,CloudCore,57,1486059,511043,582000.0,11,6,2024,1.1388,0.15,87300.0,False,0.0,123838.25,211138.25,211138.25,113.9,Jun 2024
REP012,Ranbir Brahmbhatt,North,DataSync,42,1010922,404593,214200.0,3,6,2024,0.5294,0.05,10710.0,False,0.0,84243.5,94953.5,94953.5,52.9,Jun 2024
REP013,Tarini Ganguly,West,DataSync,59,1241559,535828,247500.0,2,6,2024,0.4619,0.0,0.0,False,0.0,103463.25,103463.25,103463.25,46.2,Jun 2024
REP014,Divij Gupta,East,CloudCore,34,763441,517806,628400.0,9,6,2024,1.2136,0.2,125680.0,False,0.0,63620.08,189300.08,189300.08,121.4,Jun 2024
REP015,Taimur Vaidya,East,DataSync,32,711028,454256,602900.0,9,6,2024,1.3272,0.2,120580.0,True,30145.0,59252.33,209977.33,209977.33,132.7,Jun 2024
REP016,Lavanya Deo,East,CloudCore,10,737220,520031,492100.0,5,6,2024,0.9463,0.1,49210.0,False,0.0,61435.0,110645.0,110645.0,94.6,Jun 2024
REP017,Samiha Karpe,South,CloudCore,45,782938,437149,627100.0,9,6,2024,1.4345,0.2,125420.0,True,31355.0,65244.83,222019.83,222019.83,143.5,Jun 2024
REP018,Uthkarsh Baral,North,SecureAPI,65,1092004,406160,430600.0,7,6,2024,1.0602,0.15,64590.0,False,0.0,91000.33,155590.33,155590.33,106.0,Jun 2024
REP019,Mishti Ranganathan,North,DataSync,63,1398782,363700,436700.0,9,6,2024,1.2007,0.2,87340.0,False,0.0,116565.17,203905.17,203905.17,120.1,Jun 2024
REP020,Kashvi Char,South,SecureAPI,27,1176833,374726,272100.0,7,6,2024,0.7261,0.05,13605.0,False,0.0,98069.42,111674.42,111674.42,72.6,Jun 2024
REP021,Azad Sahota,East,SecureAPI,48,925994,461038,682000.0,13,6,2024,1.4793,0.2,136400.0,True,34100.0,77166.17,247666.17,247666.17,147.9,Jun 2024
REP022,Trisha Dhillon,South,CloudCore,15,806802,431778,551300.0,10,6,2024,1.2768,0.2,110260.0,True,27565.0,67233.5,205058.5,205058.5,127.7,Jun 2024
REP023,Mehul Verma,East,CloudCore,16,877892,530367,536800.0,9,6,2024,1.0121,0.15,80520.0,False,0.0,73157.67,153677.67,153677.67,101.2,Jun 2024
REP024,Vaibhav Dewan,West,CloudCore,60,1412336,473495,655100.0,9,6,2024,1.3835,0.2,131020.0,True,32755.0,117694.67,281469.67,281469.67,138.4,Jun 2024
REP025,Myra Tiwari,West,SecureAPI,62,1142075,415485,469600.0,10,6,2024,1.1302,0.15,70440.0,False,0.0,95172.92,165612.92,165612.92,113.0,Jun 2024
REP026,Ishaan Goyal,North,DataSync,59,879046,511818,481500.0,7,6,2024,0.9408,0.1,48150.0,False,0.0,73253.83,121403.83,121403.83,94.1,Jun 2024
REP027,Lakshay Sampath,West,DataSync,15,1427057,313261,174100.0,5,6,2024,0.5558,0.05,8705.0,False,0.0,118921.42,127626.42,127626.42,55.6,Jun 2024
REP028,Rati Sanghvi,West,CloudCore,4,1416847,448896,509700.0,9,6,2024,1.1355,0.15,76455.0,False,0.0,118070.58,194525.58,194525.58,113.6,Jun 2024
REP029,Mahika Ravi,South,DataSync,24,997861,406539,361700.0,9,6,2024,0.8897,0.1,36170.0,False,0.0,83155.08,119325.08,119325.08,89.0,Jun 2024
REP030,Hazel Sethi,South,SecureAPI,54,974130,586569,476800.0,8,6,2024,0.8129,0.1,47680.0,False,0.0,81177.5,128857.5,128857.5,81.3,Jun 2024
REP031,Ishaan Kashyap,North,CloudCore,3,1197382,604693,721900.0,10,6,2024,1.1938,0.15,108285.0,False,0.0,99781.83,208066.83,208066.83,119.4,Jun 2024
REP032,Purab Reddy,West,SecureAPI,39,1327110,460888,357600.0,7,6,2024,0.7759,0.05,17880.0,False,0.0,110592.5,128472.5,128472.5,77.6,Jun 2024
REP033,Piya Gaba,South,DataSync,22,1260311,349780,353100.0,6,6,2024,1.0095,0.15,52965.0,False,0.0,105025.92,157990.92,157990.92,101.0,Jun 2024
REP034,Manikya Tara,East,CloudCore,72,730662,431959,492300.0,11,6,2024,1.1397,0.15,73845.0,False,0.0,60888.5,134733.5,134733.5,114.0,Jun 2024
REP035,Zara Dugar,North,SecureAPI,9,859942,503138,484500.0,5,6,2024,0.963,0.1,48450.0,False,0.0,71661.83,120111.83,120111.83,96.3,Jun 2024
REP036,Priyansh Bali,North,CloudCore,23,1356926,429821,453400.0,9,6,2024,1.0549,0.15,68010.0,False,0.0,113077.17,181087.17,181087.17,105.5,Jun 2024
REP037,Jiya Vora,East,SecureAPI,26,742001,367962,362000.0,7,6,2024,0.9838,0.1,36200.0,False,0.0,61833.42,98033.42,98033.42,98.4,Jun 2024
REP038,Lakshit Sagar,North,CloudCore,54,1046629,462855,399400.0,8,6,2024,0.8629,0.1,39940.0,False,0.0,87219.08,127159.08,127159.08,86.3,Jun 2024
REP039,Vivaan Wagle,North,SecureAPI,34,1397347,501760,217700.0,3,6,2024,0.4339,0.0,0.0,False,0.0,116445.58,116445.58,116445.58,43.4,Jun 2024
REP040,Hridaan Deo,South,SecureAPI,56,835965,522326,542000.0,6,6,2024,1.0377,0.15,81300.0,False,0.0,69663.75,150963.75,150963.75,103.8,Jun 2024
REP041,Nishith Sharma,East,SecureAPI,43,974088,595027,652000.0,6,6,2024,1.0957,0.15,97800.0,False,0.0,81174.0,178974.0,178974.0,109.6,Jun 2024
REP042,Siya Master,North,DataSync,33,1129445,369629,384700.0,7,6,2024,1.0408,0.15,57705.0,False,0.0,94120.42,151825.42,151825.42,104.1,Jun 2024
REP043,Keya Iyengar,South,CloudCore,61,1064569,565767,436800.0,8,6,2024,0.772,0.05,21840.0,False,0.0,88714.08,110554.08,110554.08,77.2,Jun 2024
REP044,Madhup Biswas,South,DataSync,4,826066,420136,294200.0,7,6,2024,0.7002,0.05,14710.0,False,0.0,68838.83,83548.83,83548.83,70.0,Jun 2024
REP045,Divij Shroff,North,DataSync,15,1390341,319204,278600.0,4,6,2024,0.8728,0.1,27860.0,False,0.0,115861.75,143721.75,143721.75,87.3,Jun 2024
REP046,Faiyaz Bose,South,SecureAPI,36,1280458,384722,436000.0,9,6,2024,1.1333,0.15,65400.0,False,0.0,106704.83,172104.83,172104.83,113.3,Jun 2024
REP047,Vritika Sangha,East,SecureAPI,11,1161826,580495,450200.0,8,6,2024,0.7755,0.05,22510.0,False,0.0,96818.83,119328.83,119328.83,77.6,Jun 2024
REP048,Kimaya Balay,East,CloudCore,23,849415,629734,579900.0,5,6,2024,0.9209,0.1,57990.0,False,0.0,70784.58,128774.58,128774.58,92.1,Jun 2024
REP049,Vaibhav Raju,East,DataSync,41,1068857,460347,290100.0,4,6,2024,0.6302,0.05,14505.0,False,0.0,89071.42,103576.42,103576.42,63.0,Jun 2024
REP050,Eva Dass,North,DataSync,4,1354634,475076,256700.0,5,6,2024,0.5403,0.05,12835.0,False,0.0,112886.17,125721.17,125721.17,54.0,Jun 2024
REP051,Pihu Sen,North,CloudCore,16,1113921,470407,331500.0,7,6,2024,0.7047,0.05,16575.0,False,0.0,92826.75,109401.75,109401.75,70.5,Jun 2024
REP052,Pihu Wali,West,CloudCore,22,962235,542788,635600.0,10,6,2024,1.171,0.15,95340.0,False,0.0,80186.25,175526.25,175526.25,117.1,Jun 2024
REP053,Tiya Rege,East,DataSync,46,810430,353371,323300.0,7,6,2024,0.9149,0.1,32330.0,False,0.0,67535.83,99865.83,99865.83,91.5,Jun 2024
REP054,Faiyaz Din,South,DataSync,67,1026807,428065,475800.0,7,6,2024,1.1115,0.15,71370.0,False,0.0,85567.25,156937.25,156937.25,111.2,Jun 2024
REP055,Indranil Karan,West,CloudCore,14,903266,622075,606500.0,9,6,2024,0.975,0.1,60650.0,False,0.0,75272.17,135922.17,135922.17,97.5,Jun 2024
REP056,Saira Vora,West,DataSync,3,896228,387439,226300.0,5,6,2024,0.5841,0.05,11315.0,False,0.0,74685.67,86000.67,86000.67,58.4,Jun 2024
REP057,Damini Singh,East,DataSync,36,1034030,342357,238700.0,6,6,2024,0.6972,0.05,11935.0,False,0.0,86169.17,98104.17,98104.17,69.7,Jun 2024
REP058,Dishani Bera,East,SecureAPI,57,989239,497038,270500.0,2,6,2024,0.5442,0.05,13525.0,False,0.0,82436.58,95961.58,95961.58,54.4,Jun 2024
REP059,Navya Kulkarni,North,CloudCore,22,878898,686046,857100.0,10,6,2024,1.2493,0.2,171420.0,False,0.0,73241.5,244661.5,244661.5,124.9,Jun 2024
REP060,Indrans Grover,South,SecureAPI,21,1137151,462666,551800.0,9,6,2024,1.1927,0.15,82770.0,False,0.0,94762.58,177532.58,177532.58,119.3,Jun 2024
REP061,Hrishita Sood,South,CloudCore,49,1073232,420916,619100.0,12,6,2024,1.4708,0.2,123820.0,True,30955.0,89436.0,244211.0,244211.0,147.1,Jun 2024
REP062,Kismat Edwin,North,CloudCore,34,1020281,453893,327200.0,5,6,2024,0.7209,0.05,16360.0,False,0.0,85023.42,101383.42,101383.42,72.1,Jun 2024
REP063,Advik Bhalla,South,DataSync,22,1176117,542683,517000.0,7,6,2024,0.9527,0.1,51700.0,False,0.0,98009.75,149709.75,149709.75,95.3,Jun 2024
REP064,Zara Dube,North,CloudCore,25,970395,616161,462300.0,4,6,2024,0.7503,0.05,23115.0,False,0.0,80866.25,103981.25,103981.25,75.0,Jun 2024
REP065,Bhavin Dara,North,SecureAPI,55,1148321,560301,721700.0,9,6,2024,1.2881,0.2,144340.0,True,36085.0,95693.42,276118.42,276118.42,128.8,Jun 2024
REP066,Dharmajan Setty,South,SecureAPI,37,1010222,391732,397900.0,8,6,2024,1.0157,0.15,59685.0,False,0.0,84185.17,143870.17,143870.17,101.6,Jun 2024
REP067,Darshit Sidhu,West,CloudCore,51,963346,420302,343100.0,7,6,2024,0.8163,0.1,34310.0,False,0.0,80278.83,114588.83,114588.83,81.6,Jun 2024
REP068,Gokul Sahni,West,DataSync,28,1083238,514063,431800.0,7,6,2024,0.84,0.1,43180.0,False,0.0,90269.83,133449.83,133449.83,84.0,Jun 2024
REP069,Ira Butala,East,DataSync,42,883321,515098,323200.0,5,6,2024,0.6275,0.05,16160.0,False,0.0,73610.08,89770.08,89770.08,62.7,Jun 2024
REP070,Eva Viswanathan,North,SecureAPI,31,1038651,356203,220800.0,5,6,2024,0.6199,0.05,11040.0,False,0.0,86554.25,97594.25,97594.25,62.0,Jun 2024
REP071,Lakshit Madan,East,DataSync,45,908910,373034,376300.0,10,6,2024,1.0088,0.15,56445.0,False,0.0,75742.5,132187.5,132187.5,100.9,Jun 2024
REP072,Riya Dugal,West,SecureAPI,47,1142683,518160,173700.0,1,6,2024,0.3352,0.0,0.0,False,0.0,95223.58,95223.58,95223.58,33.5,Jun 2024
REP073,Oorja Sachar,South,DataSync,6,1097235,330236,279000.0,7,6,2024,0.8449,0.1,27900.0,False,0.0,91436.25,119336.25,119336.25,84.5,Jun 2024
REP074,Advika Yogi,South,SecureAPI,25,1023903,502198,472300.0,5,6,2024,0.9405,0.1,47230.0,False,0.0,85325.25,132555.25,132555.25,94.0,Jun 2024
REP075,Fateh Dasgupta,South,DataSync,7,1028361,328417,324000.0,7,6,2024,0.9866,0.1,32400.0,False,0.0,85696.75,118096.75,118096.75,98.7,Jun 2024
